OrderID,CustomerID,OrderDate,TotalAmount
990,560,2025-10-13,1008108
991,681,2025-08-31,834354
992,539,2025-02-09,254870
993,331,2025-01-06,866933
994,430,2025-12-30,647454
995,54,2025-11-10,399814
996,328,2025-09-15,616884
997,706,2025-10-13,426836
998,577,2025-02-11,409912
999,429,2025-12-31,195903
1000,185,2025-11-02,576144
1001,560,2025-09-06,676405
1002,387,2025-01-05,712919
1003,854,2025-11-30,788608
1004,66,2025-07-26,288252
1005,247,2025-01-10,1283273
1006,556,2025-12-11,790386
1007,762,2025-06-11,549597
1008,902,2025-12-10,1010439
1009,326,2025-12-02,386831
1010,342,2025-01-11,865822
1011,612,2025-02-06,424320
1012,664,2025-09-17,590336
1013,512,2025-11-22,331881
1014,379,2025-10-29,270379
1015,341,2025-02-21,296435
1016,199,2025-12-26,771275
1017,381,2025-03-07,560568
1018,785,2025-08-26,437238
1019,867,2025-08-30,342829
1020,784,2025-02-18,889181
1021,379,2025-11-17,617552
1022,563,2025-06-17,793377
1023,969,2025-04-21,511069
1024,155,2025-11-08,941925
1025,404,2025-05-02,321232
1026,599,2025-02-04,576646
1027,307,2025-04-08,568244
1028,647,2025-09-10,590834
1029,215,2025-05-29,496216
1030,76,2025-07-11,705321
1031,599,2025-10-26,444292
1032,340,2025-03-07,662452
1033,644,2025-11-18,478434
1034,81,2025-08-16,880084
1035,754,2025-06-05,459679
1036,494,2025-12-12,254368
1037,553,2025-01-19,658287
1038,649,2025-08-04,782139
1039,101,2025-04-08,1114534
1040,290,2025-12-27,280854
1041,576,2025-05-22,314028
1042,685,2025-09-01,866374
1043,254,2025-06-14,292338
1044,540,2025-04-25,591646
1045,319,2025-04-05,429580
1046,371,2025-10-13,383398
1047,164,2025-02-15,243656
1048,18,2025-08-07,971766
1049,837,2025-05-30,961234
1050,400,2025-06-13,973068
1051,178,2025-12-31,893183
1052,813,2025-01-07,521465
1053,170,2025-03-30,608687
1054,72,2025-02-24,684230
1055,47,2025-08-02,445900
1056,66,2025-09-13,764817
1057,203,2025-01-21,722569
1058,782,2025-08-14,912138
1059,601,2025-06-22,478431
1060,636,2025-05-22,1140040
1061,363,2025-03-09,658638
1062,543,2025-10-04,478429
1063,856,2025-03-03,532085
1064,678,2025-09-07,368320
1065,72,2025-08-07,742389
1066,421,2025-03-14,502058
1067,315,2025-10-04,1331178
1068,478,2025-01-02,1274674
1069,857,2025-08-10,634832
1070,145,2025-11-30,453286
1071,722,2025-12-02,351867
1072,421,2025-03-12,317113
1073,431,2025-06-25,484702
1074,614,2025-04-12,922456
1075,362,2025-01-07,708173
1076,899,2025-05-07,985192
1077,64,2025-12-23,592044
1078,699,2025-01-28,786319
1079,881,2025-01-30,144790
1080,195,2025-01-12,296766
1081,148,2025-10-24,494468
1082,655,2025-09-16,912085
1083,479,2025-01-26,643742
1084,514,2025-04-08,1319154
1085,49,2025-03-06,403509
1086,667,2025-06-22,440810
1087,129,2025-02-16,942104
1088,496,2025-02-16,407223
1089,817,2025-10-17,316208
1090,662,2025-03-19,415359
1091,653,2025-10-07,1084949
1092,461,2025-07-22,763324
1093,451,2025-08-03,810593
1094,818,2025-06-28,763838
1095,627,2025-10-31,508630
1096,979,2025-07-10,801582
1097,459,2025-05-28,355874
1098,143,2025-05-06,868690
1099,972,2025-02-20,261238
1100,405,2025-08-28,232371
1101,710,2025-12-20,895992
1102,781,2025-05-20,630071
1103,458,2025-07-19,1133146
1104,976,2025-10-29,875946
1105,416,2025-10-21,1256798
1106,199,2025-07-08,508227
1107,953,2025-12-13,650728
1108,17,2025-05-08,1002520
1109,459,2025-06-18,416205
1110,582,2025-12-26,612533
1111,545,2025-12-29,840633
1112,581,2025-07-12,318295
1113,983,2025-01-26,932700
1114,716,2025-05-26,788028
1115,946,2025-02-18,594510
1116,930,2025-04-14,395828
1117,242,2025-03-30,486192
1118,762,2025-07-30,874448
1119,565,2025-04-07,264929
1120,481,2025-07-01,633711
1121,793,2025-12-01,404928
1122,193,2025-07-22,894060
1123,887,2025-09-22,478069
1124,947,2025-04-16,328637
1125,658,2025-03-18,375733
1126,337,2025-07-12,221832
1127,647,2025-11-22,794633
1128,266,2025-12-05,796686
1129,146,2025-05-23,565341
1130,759,2025-09-13,493939
1131,412,2025-03-07,940748
1132,195,2025-03-30,524071
1133,468,2025-11-04,822035
1134,239,2025-01-06,728018
1135,251,2025-04-28,826123
1136,697,2025-07-02,312328
1137,261,2025-01-30,195441
1138,948,2025-03-18,376625
1139,945,2025-09-29,530712
1140,643,2025-07-18,746716
1141,785,2025-06-19,843135
1142,34,2025-12-30,443705
1143,890,2025-01-23,198429
1144,48,2025-06-18,1100734
1145,28,2025-10-08,644120
1146,63,2025-09-02,694239
1147,573,2025-04-24,973028
1148,39,2025-05-09,725089
1149,466,2025-12-05,631820
1150,627,2025-01-07,179422
1151,597,2025-09-29,490431
1152,91,2025-05-10,351066
1153,979,2025-06-17,766835
1154,602,2025-07-05,587892
1155,325,2025-08-22,1062305
1156,563,2025-06-07,1469833
1157,509,2025-08-21,654697
1158,318,2025-06-14,650870
1159,710,2025-01-16,472154
1160,918,2025-03-21,285587
1161,872,2025-05-04,744311
1162,54,2025-08-28,796967
1163,468,2025-06-20,604673
1164,254,2025-12-13,581936
1165,143,2025-10-14,571691
1166,920,2025-09-30,484155
1167,127,2025-10-18,1298843
1168,843,2025-04-08,506879
1169,192,2025-04-10,1055722
1170,5,2025-06-15,449346
1171,354,2025-09-25,417441
1172,838,2025-05-09,536168
1173,426,2025-09-03,532394
1174,178,2025-05-01,866968
1175,118,2025-04-30,519112
1176,517,2025-03-25,566250
1177,947,2025-12-06,796553
1178,203,2025-06-13,319401
1179,591,2025-02-10,987719
1180,362,2025-08-15,652466
1181,44,2025-10-03,298532
1182,865,2025-09-14,680055
1183,564,2025-11-17,604164
1184,319,2025-04-28,1002129
1185,147,2025-09-17,224665
1186,136,2025-03-14,617180
1187,749,2025-04-20,489583
1188,570,2025-12-15,569508
1189,651,2025-10-12,671418
1190,695,2025-09-10,295558
1191,284,2025-10-15,258961
1192,255,2025-09-22,223149
1193,940,2025-05-05,500879
1194,174,2025-01-10,1494442
1195,764,2025-08-20,617752
1196,728,2025-11-06,386512
1197,66,2025-01-17,372531
1198,655,2025-11-14,500983
1199,801,2025-12-22,473132
1200,431,2025-05-22,274041
1201,642,2025-05-22,508284
1202,893,2025-01-15,396872
1203,965,2025-02-13,747489
1204,957,2025-11-26,547498
1205,828,2025-02-08,651011
1206,894,2025-09-04,758332
1207,360,2025-08-14,624042
1208,472,2025-05-07,509225
1209,794,2025-05-05,483392
1210,805,2025-10-06,504763
1211,733,2025-02-01,426141
1212,388,2025-04-10,797865
1213,628,2025-07-05,991610
1214,706,2025-03-31,192245
1215,492,2025-01-27,599818
1216,705,2025-03-22,667827
1217,802,2025-12-03,622290
1218,760,2025-10-10,385152
1219,917,2025-02-01,952826
1220,708,2025-09-06,781277
1221,942,2025-06-17,308514
1222,512,2025-08-22,393776
1223,904,2025-04-13,1050139
1224,837,2025-12-01,656419
1225,365,2025-01-27,323862
1226,147,2025-02-12,689153
1227,824,2025-04-20,708522
1228,831,2025-03-19,577234
1229,964,2025-09-19,837040
1230,174,2025-02-27,586020
1231,278,2025-07-29,596069
1232,872,2025-02-24,1013804
1233,688,2025-08-07,1133289
1234,626,2025-10-25,733195
1235,464,2025-12-14,352107
1236,237,2025-12-11,715775
1237,299,2025-02-14,482530
1238,757,2025-01-01,619386
1239,864,2025-06-05,488565
1240,261,2025-08-25,970578
1241,581,2025-07-25,362683
1242,110,2025-04-11,626636
1243,325,2025-01-28,612647
1244,584,2025-10-02,809624
1245,848,2025-04-24,306056
1246,352,2025-05-24,504406
1247,600,2025-09-14,243414
1248,631,2025-11-16,458570
1249,747,2025-01-03,877920
1250,359,2025-03-20,261057
1251,63,2025-03-22,360870
1252,701,2025-09-07,430017
1253,129,2025-07-26,394060
1254,183,2025-02-27,516029
1255,437,2025-10-04,978709
1256,647,2025-01-23,239889
1257,684,2025-07-24,274854
1258,253,2025-03-20,849504
1259,943,2025-10-08,1050590
1260,481,2025-12-19,922003
1261,231,2025-10-26,267697
1262,246,2025-08-21,874955
1263,447,2025-01-25,415473
1264,836,2025-11-20,596130
1265,297,2025-03-17,772542
1266,908,2025-06-17,548565
1267,875,2025-01-26,488309
1268,649,2025-11-05,482632
1269,585,2025-09-17,266275
1270,997,2025-04-09,880276
1271,353,2025-03-22,936712
1272,475,2025-06-21,950620
1273,414,2025-04-01,949835
1274,237,2025-08-07,821273
1275,16,2025-08-09,445446
1276,345,2025-05-28,1223828
1277,925,2025-07-31,371038
1278,679,2025-12-23,453702
1279,576,2025-06-04,704239
1280,686,2025-04-20,297676
1281,323,2025-11-12,420059
1282,759,2025-11-12,405942
1283,966,2025-01-24,305224
1284,908,2025-10-05,986200
1285,192,2025-04-26,629464
1286,783,2025-03-31,676088
1287,39,2025-03-21,899138
1288,810,2025-04-20,703036
1289,472,2025-04-29,284238
1290,427,2025-07-06,418421
1291,239,2025-04-08,713666
1292,195,2025-07-28,771350
1293,365,2025-06-24,1062012
1294,512,2025-11-08,534891
1295,335,2025-09-25,682184
1296,254,2025-03-18,380910
1297,104,2025-03-07,353581
1298,785,2025-11-27,854215
1299,637,2025-08-24,401347
1300,123,2025-12-24,371121
1301,171,2025-02-24,474810
1302,161,2025-10-03,638855
1303,298,2025-01-15,441780
1304,476,2025-08-25,299518
1305,672,2025-10-25,683176
1306,39,2025-01-30,389339
1307,854,2025-07-01,1055631
1308,33,2025-12-19,851041
1309,599,2025-01-18,352383
1310,479,2025-01-17,669403
1311,584,2025-04-15,231618
1312,859,2025-02-13,652593
1313,780,2025-08-25,835161
1314,497,2025-02-03,560026
1315,895,2025-02-23,619601
1316,270,2025-06-20,706178
1317,200,2025-10-25,869284
1318,645,2025-10-07,483336
1319,54,2025-10-27,1017093
1320,537,2025-12-18,464793
1321,858,2025-05-05,613881
1322,210,2025-08-19,447125
1323,45,2025-02-25,647125
1324,958,2025-09-20,895709
1325,105,2025-09-17,1050074
1326,228,2025-06-05,442474
1327,564,2025-03-19,630096
1328,742,2025-10-28,505710
1329,469,2025-04-22,984690
1330,294,2025-11-19,865260
1331,474,2025-05-23,633645
1332,174,2025-07-25,463900
1333,870,2025-07-14,298095
1334,251,2025-01-14,1135151
1335,146,2025-03-29,753614
1336,365,2025-10-12,918233
1337,848,2025-12-08,223471
1338,862,2025-10-06,402049
1339,419,2025-02-04,762024
1340,699,2025-01-19,737377
1341,834,2025-12-02,836087
1342,301,2025-10-13,642274
1343,363,2025-05-12,755045
1344,857,2025-12-05,822848
1345,17,2025-06-26,455671
1346,504,2025-02-12,404199
1347,298,2025-06-19,897154
1348,699,2025-08-02,1142187
1349,945,2025-12-07,485158
1350,413,2025-02-21,495292
1351,735,2025-06-03,1024659
1352,313,2025-06-02,510462
1353,297,2025-10-05,280568
1354,170,2025-03-06,558609
1355,855,2025-06-14,341595
1356,993,2025-02-09,183682
1357,133,2025-06-09,827404
1358,840,2025-05-11,729564
1359,849,2025-04-21,526008
1360,250,2025-09-10,956392
1361,720,2025-04-02,313746
1362,754,2025-12-20,448548
1363,872,2025-04-21,610180
1364,993,2025-02-11,671252
1365,161,2025-07-30,816954
1366,68,2025-10-05,751798
1367,582,2025-06-17,510161
1368,325,2025-05-17,692800
1369,526,2025-12-08,549237
1370,129,2025-04-27,668010
1371,203,2025-08-14,600253
1372,749,2025-07-04,1263687
1373,241,2025-03-25,562542
1374,715,2025-11-10,198678
1375,181,2025-09-08,369494
1376,302,2025-09-19,410189
1377,891,2025-11-22,431196
1378,968,2025-11-21,315406
1379,292,2025-07-16,815846
1380,108,2025-06-24,411964
1381,154,2025-01-03,357163
1382,448,2025-11-22,443725
1383,178,2025-06-06,965906
1384,598,2025-06-23,650356
1385,896,2025-02-03,746283
1386,68,2025-02-23,457265
1387,867,2025-11-20,868635
1388,235,2025-12-16,413809
1389,38,2025-08-06,563140
1390,101,2025-09-23,500552
1391,326,2025-06-26,310218
1392,831,2025-07-24,526652
1393,811,2025-10-09,277268
1394,965,2025-12-07,649519
1395,69,2025-10-17,695921
1396,488,2025-08-30,517405
1397,748,2025-04-26,476447
1398,522,2025-03-15,607168
1399,362,2025-01-12,541627
1400,591,2025-07-31,771923
1401,522,2025-04-04,1214291
1402,612,2025-04-18,516123
1403,392,2025-01-03,773959
1404,335,2025-03-27,337031
1405,784,2025-03-25,264425
1406,642,2025-07-02,1241529
1407,340,2025-05-29,801772
1408,188,2025-08-18,972679
1409,393,2025-02-05,932443
1410,29,2025-06-18,404788
1411,274,2025-09-16,990219
1412,352,2025-08-13,658683
1413,367,2025-06-01,388085
1414,496,2025-05-18,597743
1415,538,2025-04-29,400428
1416,464,2025-05-12,379385
1417,880,2025-03-28,785050
1418,541,2025-12-15,550114
1419,493,2025-01-16,408507
1420,685,2025-02-28,346458
1421,753,2025-12-03,501877
1422,949,2025-09-03,1098892
1423,881,2025-02-09,683466
1424,383,2025-11-14,876801
1425,958,2025-03-08,571511
1426,370,2025-03-04,622132
1427,156,2025-07-13,411608
1428,647,2025-03-01,530337
1429,817,2025-02-06,221016
1430,756,2025-05-19,368500
1431,976,2025-12-08,601377
1432,234,2025-09-30,511287
1433,37,2025-05-14,488014
1434,585,2025-11-04,1004348
1435,823,2025-05-22,954360
1436,234,2025-09-26,350902
1437,457,2025-07-18,353380
1438,978,2025-06-05,848793
1439,424,2025-10-06,855491
1440,292,2025-10-08,462104
1441,720,2025-09-10,612019
1442,595,2025-01-11,933056
1443,615,2025-01-14,890256
1444,191,2025-10-09,352451
1445,978,2025-02-12,984825
1446,877,2025-08-15,1096969
1447,643,2025-08-22,677437
1448,788,2025-12-25,549973
1449,980,2025-06-02,565426
1450,450,2025-09-06,742078
1451,182,2025-04-09,605138
1452,936,2025-01-08,954391
1453,751,2025-05-16,794090
1454,114,2025-06-29,176851
1455,203,2025-01-20,361431
1456,962,2025-10-22,185440
1457,332,2025-08-18,874733
1458,117,2025-03-12,516588
1459,502,2025-08-30,920271
1460,827,2025-11-03,960839
1461,600,2025-06-07,1483766
1462,341,2025-05-06,228848
1463,36,2025-01-27,737158
1464,579,2025-02-07,421461
1465,92,2025-01-23,233130
1466,291,2025-04-23,668569
1467,21,2025-03-11,689561
1468,995,2025-12-16,851745
1469,926,2025-07-26,914337
1470,109,2025-02-25,734768
1471,573,2025-01-25,559170
1472,624,2025-11-18,626761
1473,464,2025-03-26,526345
1474,163,2025-08-19,615714
1475,666,2025-05-10,824170
1476,555,2025-08-28,454036
1477,172,2025-09-12,548536
1478,74,2025-06-30,1090484
1479,787,2025-01-14,962419
1480,593,2025-12-08,636501
1481,623,2025-11-02,599627
1482,27,2025-03-19,999471
1483,124,2025-01-17,683354
1484,1,2025-12-01,722330
1485,320,2025-11-24,339005
1486,620,2025-11-02,883164
1487,659,2025-11-09,617620
1488,974,2025-07-08,1012137
1489,526,2025-05-22,390107
1490,608,2025-02-23,910840
1491,194,2025-07-06,692819
1492,478,2025-07-26,943207
1493,750,2025-11-07,663269
1494,229,2025-07-25,1270590
1495,81,2025-07-12,304981
1496,587,2025-10-30,502268
1497,176,2025-06-13,302072
1498,406,2025-05-26,1049990
1499,588,2025-11-19,788188
1500,194,2025-10-27,662427
1501,742,2025-12-05,482612
1502,5,2025-08-11,360349
1503,539,2025-07-05,775003
1504,864,2025-08-29,479304
1505,362,2025-05-09,561498
1506,771,2025-03-18,671756
1507,538,2025-03-16,380829
1508,908,2025-06-06,527136
1509,808,2025-01-06,520565
1510,938,2025-06-17,474314
1511,430,2025-05-23,889796
1512,351,2025-04-27,953328
1513,924,2025-12-28,600250
1514,892,2025-01-25,274223
1515,651,2025-01-21,381202
1516,414,2025-01-24,972861
1517,640,2025-12-30,715150
1518,71,2025-02-24,290834
1519,727,2025-01-30,842378
1520,834,2025-01-16,691676
1521,113,2025-05-27,654480
1522,168,2025-11-16,298620
1523,401,2025-08-07,991433
1524,264,2025-01-06,556236
1525,527,2025-09-23,808691
1526,176,2025-06-30,994524
1527,994,2025-07-28,162710
1528,600,2025-04-06,701357
1529,986,2025-05-18,649327
1530,176,2025-06-27,510786
1531,285,2025-06-07,817502
1532,44,2025-06-07,565896
1533,331,2025-02-28,680192
1534,43,2025-04-08,506571
1535,311,2025-10-26,717269
1536,762,2025-07-14,899548
1537,676,2025-04-28,487603
1538,444,2025-03-05,683057
1539,1,2025-07-27,1132898
1540,148,2025-07-27,517557
1541,564,2025-05-18,536094
1542,890,2025-03-20,643140
1543,176,2025-05-31,190465
1544,4,2025-07-18,1251520
1545,852,2025-03-12,723548
1546,2,2025-01-27,618402
1547,383,2025-02-21,398984
1548,762,2025-07-23,877606
1549,781,2025-06-15,332379
1550,830,2025-07-29,335726
1551,100,2025-02-13,385343
1552,158,2025-12-03,751350
1553,983,2025-03-21,670834
1554,267,2025-01-06,887774
1555,650,2025-03-19,338784
1556,434,2025-01-20,828488
1557,990,2025-06-26,669659
1558,719,2025-10-09,293311
1559,309,2025-08-15,592852
1560,614,2025-09-01,1053906
1561,91,2025-09-25,887680
1562,58,2025-01-04,745478
1563,79,2025-08-18,951284
1564,421,2025-10-07,712575
1565,865,2025-05-21,475573
1566,543,2025-04-15,239140
1567,333,2025-01-19,671625
1568,815,2025-03-08,929253
1569,281,2025-04-06,400717
1570,850,2025-06-17,497898
1571,634,2025-01-19,189329
1572,901,2025-06-27,450642
1573,381,2025-08-29,812843
1574,25,2025-03-15,1018708
1575,901,2025-04-10,459282
1576,440,2025-05-03,872205
1577,866,2025-05-16,138584
1578,488,2025-09-12,779425
1579,399,2025-02-05,579491
1580,38,2025-12-17,492572
1581,268,2025-02-22,534526
1582,65,2025-03-18,397038
1583,212,2025-12-17,985501
1584,695,2025-02-25,570102
1585,924,2025-06-17,688765
1586,621,2025-12-26,1110996
1587,334,2025-06-03,514954
1588,596,2025-03-04,713975
1589,844,2025-09-03,1233355
1590,733,2025-09-08,944840
1591,550,2025-02-24,154595
1592,418,2025-09-01,536089
1593,62,2025-03-01,532654
1594,782,2025-08-04,1035755
1595,19,2025-10-11,537558
1596,20,2025-02-18,737105
1597,308,2025-04-07,643353
1598,563,2025-03-07,778204
1599,116,2025-01-29,696169
1600,761,2025-09-07,391641
1601,423,2025-05-25,665328
1602,488,2025-12-06,1002418
1603,652,2025-07-08,549446
1604,744,2025-12-01,828644
1605,522,2025-06-01,204800
1606,205,2025-07-27,807401
1607,647,2025-12-09,963833
1608,6,2025-12-11,293479
1609,1000,2025-10-24,690647
1610,545,2025-09-13,1069437
1611,322,2025-12-17,757807
1612,418,2025-07-12,1051288
1613,877,2025-04-02,824709
1614,232,2025-01-12,435915
1615,313,2025-09-09,471539
1616,733,2025-03-20,449232
1617,972,2025-11-10,557676
1618,770,2025-08-18,419521
1619,700,2025-06-26,1330820
1620,314,2025-10-14,298138
1621,945,2025-12-24,820457
1622,714,2025-12-22,721923
1623,319,2025-01-02,714087
1624,723,2025-01-08,999185
1625,540,2025-06-27,1190045
1626,587,2025-08-06,1388785
1627,455,2025-06-20,477829
1628,520,2025-09-17,889898
1629,467,2025-02-01,626201
1630,688,2025-01-18,636331
1631,228,2025-04-20,675097
1632,891,2025-09-18,213991
1633,519,2025-11-26,565604
1634,809,2025-04-04,458111
1635,703,2025-05-07,544720
1636,666,2025-06-24,880809
1637,273,2025-05-23,914090
1638,314,2025-11-16,574377
1639,747,2025-01-19,187269
1640,254,2025-03-30,435758
1641,597,2025-04-23,498441
1642,614,2025-01-20,859010
1643,75,2025-12-09,1049904
1644,192,2025-05-27,552512
1645,899,2025-03-13,450921
1646,323,2025-10-09,637818
